Loan_ID,Default
L00020960,0
L00020961,1
L00020962,1
L00020963,0
L00020964,0
L00020965,0
L00020966,1
L00020967,0
L00020968,1
L00020969,1
L00020970,0
L00020971,0
L00020972,0
L00020973,0
L00020974,0
L00020975,0
L00020976,0
L00020977,0
L00020978,0
L00020979,0
L00020980,0
L00020981,0
L00020982,0
L00020983,0
L00020984,0
L00020985,0
L00020986,0
L00020987,1
L00020988,0
L00020989,0
L00020990,0
L00020991,0
L00020992,0
L00020993,1
L00020994,0
L00020995,0
L00020996,1
L00020997,0
L00020998,0
L00020999,0
L00021000,0
L00021001,0
L00021002,0
L00021003,0
L00021004,0
L00021005,0
L00021006,0
L00021007,0
L00021008,0
L00021009,1
L00021010,0
L00021011,0
L00021012,0
L00021013,0
L00021014,0
L00021015,1
L00021016,0
L00021017,0
L00021018,0
L00021019,0
L00021020,1
L00021021,0
L00021022,0
L00021023,0
L00021024,0
L00021025,0
L00021026,0
L00021027,0
L00021028,0
L00021029,0
L00021030,0
L00021031,0
L00021032,1
L00021033,0
L00021034,0
L00021035,0
L00021036,0
L00021037,1
L00021038,0
L00021039,0
L00021040,0
L00021041,0
L00021042,0
L00021043,1
L00021044,0
L00021045,0
L00021046,0
L00021047,0
L00021048,0
L00021049,0
L00021050,0
L00021051,0
L00021052,0
L00021053,0
L00021054,0
L00021055,0
L00021056,0
L00021057,0
L00021058,0
L00021059,0
L00021060,0
L00021061,0
L00021062,0
L00021063,0
L00021064,0
L00021065,0
L00021066,0
L00021067,0
L00021068,1
L00021069,0
L00021070,0
L00021071,0
L00021072,0
L00021073,0
L00021074,0
L00021075,0
L00021076,0
L00021077,0
L00021078,0
L00021079,0
L00021080,0
L00021081,0
L00021082,0
L00021083,0
L00021084,0
L00021085,0
L00021086,0
L00021087,0
L00021088,0
L00021089,0
L00021090,1
L00021091,1
L00021092,0
L00021093,0
L00021094,0
L00021095,0
L00021096,0
L00021097,0
L00021098,0
L00021099,0
L00021100,0
L00021101,0
L00021102,0
L00021103,0
L00021104,1
L00021105,0
L00021106,0
L00021107,0
L00021108,0
L00021109,0
L00021110,0
L00021111,0
L00021112,0
L00021113,0
L00021114,0
L00021115,0
L00021116,0
L00021117,0
L00021118,0
L00021119,0
L00021120,0
L00021121,0
L00021122,0
L00021123,0
L00021124,0
L00021125,0
L00021126,0
L00021127,0
L00021128,0
L00021129,0
L00021130,0
L00021131,0
L00021132,0
L00021133,0
L00021134,0
L00021135,0
L00021136,0
L00021137,0
L00021138,0
L00021139,0
L00021140,0
L00021141,0
L00021142,0
L00021143,0
L00021144,0
L00021145,0
L00021146,0
L00021147,1
L00021148,0
L00021149,1
L00021150,0
L00021151,0
L00021152,0
L00021153,1
L00021154,0
L00021155,0
L00021156,0
L00021157,0
L00021158,1
L00021159,0
L00021160,0
L00021161,0
L00021162,0
L00021163,0
L00021164,0
L00021165,0
L00021166,0
L00021167,0
L00021168,0
L00021169,0
L00021170,1
L00021171,0
L00021172,0
L00021173,0
L00021174,0
L00021175,0
L00021176,0
L00021177,0
L00021178,0
L00021179,0
L00021180,0
L00021181,0
L00021182,0
L00021183,0
L00021184,0
L00021185,0
L00021186,0
L00021187,0
L00021188,0
L00021189,0
L00021190,0
L00021191,0
L00021192,0
L00021193,1
L00021194,1
L00021195,0
L00021196,0
L00021197,0
L00021198,0
L00021199,0
L00021200,0
L00021201,0
L00021202,0
L00021203,0
L00021204,1
L00021205,0
L00021206,1
L00021207,0
L00021208,0
L00021209,0
L00021210,0
L00021211,0
L00021212,0
L00021213,0
L00021214,0
L00021215,0
L00021216,0
L00021217,1
L00021218,0
L00021219,0
L00021220,0
L00021221,1
L00021222,0
L00021223,0
L00021224,0
L00021225,0
L00021226,0
L00021227,0
L00021228,1
L00021229,0
L00021230,0
L00021231,0
L00021232,0
L00021233,0
L00021234,0
L00021235,0
L00021236,0
L00021237,1
L00021238,0
L00021239,0
L00021240,0
L00021241,0
L00021242,0
L00021243,0
L00021244,0
L00021245,0
L00021246,0
L00021247,0
L00021248,0
L00021249,0
L00021250,1
L00021251,1
L00021252,0
L00021253,0
L00021254,0
L00021255,1
L00021256,0
L00021257,0
L00021258,1
L00021259,1
L00021260,0
L00021261,0
L00021262,0
L00021263,0
L00021264,0
L00021265,0
L00021266,0
L00021267,0
L00021268,1
L00021269,0
L00021270,1
L00021271,0
L00021272,0
L00021273,1
L00021274,0
L00021275,1
L00021276,0
L00021277,0
L00021278,0
L00021279,0
L00021280,0
L00021281,0
L00021282,0
L00021283,1
L00021284,0
L00021285,0
L00021286,1
L00021287,0
L00021288,0
L00021289,0
L00021290,0
L00021291,0
L00021292,0
L00021293,0
L00021294,0
L00021295,0
L00021296,0
L00021297,0
L00021298,0
L00021299,0
L00021300,0
L00021301,0
L00021302,1
L00021303,0
L00021304,0
L00021305,0
L00021306,0
L00021307,0
L00021308,0
L00021309,0
L00021310,0
L00021311,0
L00021312,0
L00021313,0
L00021314,0
L00021315,0
L00021316,1
L00021317,0
L00021318,0
L00021319,0
L00021320,1
L00021321,0
L00021322,0
L00021323,0
L00021324,0
L00021325,0
L00021326,0
L00021327,0
L00021328,0
L00021329,0
L00021330,0
L00021331,1
L00021332,1
L00021333,0
L00021334,0
L00021335,1
L00021336,0
L00021337,0
L00021338,0
L00021339,1
L00021340,0
L00021341,0
L00021342,1
L00021343,0
L00021344,0
L00021345,0
L00021346,0
L00021347,0
L00021348,0
L00021349,0
L00021350,0
L00021351,0
L00021352,0
L00021353,0
L00021354,0
L00021355,0
L00021356,1
L00021357,0
L00021358,0
L00021359,0
L00021360,0
L00021361,0
L00021362,1
L00021363,0
L00021364,0
L00021365,0
L00021366,0
L00021367,0
L00021368,0
L00021369,0
L00021370,0
L00021371,0
L00021372,0
L00021373,0
L00021374,1
L00021375,1
L00021376,1
L00021377,0
L00021378,0
L00021379,0
L00021380,0
L00021381,1
L00021382,0
L00021383,1
L00021384,0
L00021385,0
L00021386,0
L00021387,0
L00021388,0
L00021389,1
L00021390,0
L00021391,0
L00021392,0
L00021393,1
L00021394,1
L00021395,0
L00021396,0
L00021397,0
L00021398,0
L00021399,0
L00021400,0
L00021401,0
L00021402,0
L00021403,0
L00021404,0
L00021405,0
L00021406,0
L00021407,0
L00021408,0
L00021409,0
L00021410,0
L00021411,1
L00021412,0
L00021413,0
L00021414,0
L00021415,0
L00021416,0
L00021417,0
L00021418,0
L00021419,0
L00021420,0
L00021421,0
L00021422,0
L00021423,0
L00021424,0
L00021425,0
L00021426,0
L00021427,0
L00021428,0
L00021429,0
L00021430,0
L00021431,0
L00021432,0
L00021433,0
L00021434,0
L00021435,0
L00021436,0
L00021437,0
L00021438,0
L00021439,0
L00021440,0
L00021441,0
L00021442,1
L00021443,0
L00021444,0
L00021445,0
L00021446,0
L00021447,0
L00021448,0
L00021449,0
L00021450,0
L00021451,0
L00021452,0
L00021453,1
L00021454,0
L00021455,0
L00021456,0
L00021457,0
L00021458,0
L00021459,0
L00021460,1
L00021461,0
L00021462,0
L00021463,0
L00021464,0
L00021465,0
L00021466,0
L00021467,0
L00021468,0
L00021469,0
L00021470,0
L00021471,0
L00021472,0
L00021473,0
L00021474,0
L00021475,0
L00021476,1
L00021477,0
L00021478,0
L00021479,0
L00021480,0
L00021481,0
L00021482,0
L00021483,0
L00021484,0
L00021485,0
L00021486,0
L00021487,0
L00021488,0
L00021489,0
L00021490,0
L00021491,0
L00021492,0
L00021493,0
L00021494,0
L00021495,0
L00021496,0
L00021497,0
L00021498,0
L00021499,0
L00021500,0
L00021501,0
L00021502,0
L00021503,0
L00021504,0
L00021505,0
L00021506,1
L00021507,0
L00021508,0
L00021509,0
L00021510,0
L00021511,0
L00021512,0
L00021513,0
L00021514,0
L00021515,0
L00021516,0
L00021517,0
L00021518,1
L00021519,0
L00021520,0
L00021521,0
L00021522,0
L00021523,1
L00021524,0
L00021525,0
L00021526,1
L00021527,0
L00021528,0
L00021529,0
L00021530,0
L00021531,0
L00021532,0
L00021533,0
L00021534,0
L00021535,1
L00021536,0
L00021537,0
L00021538,0
L00021539,0
L00021540,0
L00021541,0
L00021542,0
L00021543,0
L00021544,0
L00021545,0
L00021546,1
L00021547,0
L00021548,0
L00021549,0
L00021550,0
L00021551,0
L00021552,0
L00021553,0
L00021554,0
L00021555,0
L00021556,1
L00021557,0
L00021558,0
L00021559,0
L00021560,0
L00021561,0
L00021562,0
L00021563,0
L00021564,0
L00021565,0
L00021566,0
L00021567,0
L00021568,0
L00021569,0
L00021570,1
L00021571,0
L00021572,0
L00021573,0
L00021574,0
L00021575,1
L00021576,0
L00021577,0
L00021578,0
L00021579,0
L00021580,0
L00021581,0
L00021582,0
L00021583,0
L00021584,1
L00021585,0
L00021586,0
L00021587,1
L00021588,1
L00021589,0
L00021590,0
L00021591,0
L00021592,0
L00021593,0
L00021594,0
L00021595,0
L00021596,0
L00021597,0
L00021598,0
L00021599,1
L00021600,0
L00021601,1
L00021602,0
L00021603,0
L00021604,0
L00021605,0
L00021606,0
L00021607,0
L00021608,1
L00021609,0
L00021610,0
L00021611,0
L00021612,0
L00021613,0
L00021614,0
L00021615,1
L00021616,0
L00021617,0
L00021618,0
L00021619,1
L00021620,0
L00021621,0
L00021622,0
L00021623,0
L00021624,0
L00021625,1
L00021626,0
L00021627,0
L00021628,0
L00021629,0
L00021630,0
L00021631,0
L00021632,0
L00021633,0
L00021634,0
L00021635,0
L00021636,0
L00021637,0
L00021638,0
L00021639,0
L00021640,0
L00021641,1
L00021642,0
L00021643,0
L00021644,0
L00021645,0
L00021646,0
L00021647,0
L00021648,0
L00021649,0
L00021650,1
L00021651,0
L00021652,0
L00021653,0
L00021654,0
L00021655,0
L00021656,0
L00021657,0
L00021658,0
L00021659,0
L00021660,0
L00021661,1
L00021662,0
L00021663,0
L00021664,0
L00021665,0
L00021666,0
L00021667,0
L00021668,0
L00021669,0
L00021670,0
L00021671,0
L00021672,0
L00021673,0
L00021674,1
L00021675,0
L00021676,0
L00021677,0
L00021678,0
L00021679,0
L00021680,0
L00021681,0
L00021682,0
L00021683,0
L00021684,0
L00021685,0
L00021686,0
L00021687,0
L00021688,0
L00021689,0
L00021690,0
L00021691,0
L00021692,0
L00021693,0
L00021694,0
L00021695,0
L00021696,0
L00021697,1
L00021698,0
L00021699,0
L00021700,0
L00021701,0
L00021702,0
L00021703,0
L00021704,0
L00021705,0
L00021706,0
L00021707,0
L00021708,0
L00021709,0
L00021710,1
L00021711,1
L00021712,0
L00021713,0
L00021714,0
L00021715,0
L00021716,1
L00021717,0
L00021718,0
L00021719,0
L00021720,0
L00021721,0
L00021722,0
L00021723,0
L00021724,1
L00021725,0
L00021726,1
L00021727,0
L00021728,0
L00021729,1
L00021730,0
L00021731,0
L00021732,0
L00021733,0
L00021734,1
L00021735,0
L00021736,0
L00021737,0
L00021738,1
L00021739,0
L00021740,0
L00021741,0
L00021742,0
L00021743,0
L00021744,0
L00021745,0
L00021746,0
L00021747,0
L00021748,0
L00021749,0
L00021750,0
L00021751,0
L00021752,0
L00021753,0
L00021754,0
L00021755,0
L00021756,0
L00021757,0
L00021758,0
L00021759,0
L00021760,0
L00021761,0
L00021762,0
L00021763,1
L00021764,0
L00021765,1
L00021766,0
L00021767,0
L00021768,0
L00021769,0
L00021770,0
L00021771,0
L00021772,0
L00021773,0
L00021774,0
L00021775,1
L00021776,0
L00021777,0
L00021778,0
L00021779,1
L00021780,1
L00021781,0
L00021782,1
L00021783,0
L00021784,0
L00021785,0
L00021786,0
L00021787,0
L00021788,0
L00021789,0
L00021790,0
L00021791,0
L00021792,0
L00021793,0
L00021794,0
L00021795,0
L00021796,0
L00021797,0
L00021798,0
L00021799,0
L00021800,0
L00021801,0
L00021802,0
L00021803,0
L00021804,0
L00021805,0
L00021806,0
L00021807,0
L00021808,0
L00021809,0
L00021810,0
L00021811,0
L00021812,0
L00021813,0
L00021814,0
L00021815,0
L00021816,0
L00021817,0
L00021818,0
L00021819,0
L00021820,0
L00021821,0
L00021822,0
L00021823,0
L00021824,0
L00021825,0
L00021826,0
L00021827,0
L00021828,0
L00021829,0
L00021830,0
L00021831,0
L00021832,0
L00021833,0
L00021834,0
L00021835,0
L00021836,0
L00021837,0
L00021838,0
L00021839,0
L00021840,1
L00021841,0
L00021842,0
L00021843,1
L00021844,0
L00021845,0
L00021846,0
L00021847,1
L00021848,0
L00021849,0
L00021850,0
L00021851,0
L00021852,0
L00021853,0
L00021854,1
L00021855,1
L00021856,1
L00021857,0
L00021858,0
L00021859,0
L00021860,1
L00021861,0
L00021862,0
L00021863,0
L00021864,0
L00021865,1
L00021866,1
L00021867,0
L00021868,0
L00021869,0
L00021870,0
L00021871,0
L00021872,0
L00021873,0
L00021874,1
L00021875,0
L00021876,0
L00021877,0
L00021878,1
L00021879,1
L00021880,0
L00021881,0
L00021882,0
L00021883,0
L00021884,0
L00021885,0
L00021886,0
L00021887,0
L00021888,0
L00021889,0
L00021890,0
L00021891,0
L00021892,1
L00021893,0
L00021894,0
L00021895,0
L00021896,0
L00021897,0
L00021898,0
L00021899,0
L00021900,0
L00021901,0
L00021902,0
L00021903,0
L00021904,0
L00021905,1
L00021906,0
L00021907,0
L00021908,0
L00021909,1
L00021910,0
L00021911,0
L00021912,0
L00021913,0
L00021914,0
L00021915,1
L00021916,0
L00021917,1
L00021918,0
L00021919,0
L00021920,0
L00021921,1
L00021922,0
L00021923,1
L00021924,0
L00021925,0
L00021926,0
L00021927,0
L00021928,0
L00021929,0
L00021930,1
L00021931,0
L00021932,0
L00021933,1
L00021934,0
L00021935,0
L00021936,1
L00021937,0
L00021938,0
L00021939,0
L00021940,0
L00021941,0
L00021942,0
L00021943,0
L00021944,0
L00021945,0
L00021946,0
L00021947,0
L00021948,0
L00021949,0
L00021950,0
L00021951,0
L00021952,0
L00021953,0
L00021954,0
L00021955,1
L00021956,1
L00021957,0
L00021958,0
L00021959,0
L00021960,0
L00021961,0
L00021962,0
L00021963,1
L00021964,0
L00021965,0
L00021966,0
L00021967,0
L00021968,0
L00021969,0
L00021970,0
L00021971,0
L00021972,1
L00021973,0
L00021974,0
L00021975,1
L00021976,0
L00021977,0
L00021978,0
L00021979,0
L00021980,0
L00021981,0
L00021982,0
L00021983,1
L00021984,0
L00021985,0
L00021986,0
L00021987,0
L00021988,0
L00021989,0
L00021990,0
L00021991,0
L00021992,0
L00021993,0
L00021994,0
L00021995,0
L00021996,0
L00021997,0
L00021998,0
L00021999,0
L00022000,1
L00022001,0
L00022002,1
L00022003,0
L00022004,1
L00022005,0
L00022006,0
L00022007,0
L00022008,0
L00022009,0
L00022010,0
L00022011,1
L00022012,0
L00022013,0
L00022014,0
L00022015,0
L00022016,0
L00022017,0
L00022018,0
L00022019,0
L00022020,0
L00022021,0
L00022022,0
L00022023,0
L00022024,0
L00022025,1
L00022026,0
L00022027,0
L00022028,0
L00022029,0
L00022030,0
L00022031,0
L00022032,1
L00022033,0
L00022034,1
L00022035,0
L00022036,0
L00022037,0
L00022038,0
L00022039,1
L00022040,0
L00022041,1
L00022042,0
L00022043,1
L00022044,0
L00022045,0
L00022046,0
L00022047,0
L00022048,1
L00022049,0
L00022050,0
L00022051,1
L00022052,0
L00022053,0
L00022054,1
L00022055,0
L00022056,0
L00022057,0
L00022058,0
L00022059,0
L00022060,1
L00022061,0
L00022062,1
L00022063,0
L00022064,0
L00022065,0
L00022066,0
L00022067,0
L00022068,0
L00022069,0
L00022070,0
L00022071,0
L00022072,0
L00022073,0
L00022074,0
L00022075,0
L00022076,0
L00022077,0
L00022078,0
L00022079,0
L00022080,0
L00022081,0
L00022082,1
L00022083,0
L00022084,0
L00022085,1
L00022086,1
L00022087,0
L00022088,0
L00022089,0
L00022090,0
L00022091,0
L00022092,0
L00022093,0
L00022094,0
L00022095,0
L00022096,0
L00022097,0
L00022098,0
L00022099,0
L00022100,1
L00022101,0
L00022102,0
L00022103,0
L00022104,0
L00022105,0
L00022106,0
L00022107,0
L00022108,0
L00022109,0
L00022110,0
L00022111,0
L00022112,0
L00022113,0
L00022114,0
L00022115,0
L00022116,0
L00022117,0
L00022118,0
L00022119,0
L00022120,0
L00022121,0
L00022122,0
L00022123,0
L00022124,0
L00022125,0
L00022126,1
L00022127,0
L00022128,0
L00022129,1
L00022130,0
L00022131,0
L00022132,0
L00022133,0
L00022134,0
L00022135,0
L00022136,0
L00022137,0
L00022138,0
L00022139,0
L00022140,1
L00022141,0
L00022142,0
L00022143,0
L00022144,0
L00022145,0
L00022146,0
L00022147,0
L00022148,0
L00022149,0
L00022150,0
L00022151,0
L00022152,0
L00022153,0
L00022154,0
L00022155,0
L00022156,0
L00022157,1
L00022158,0
L00022159,0
L00022160,0
L00022161,0
L00022162,1
L00022163,0
L00022164,0
L00022165,0
L00022166,0
L00022167,1
L00022168,0
L00022169,0
L00022170,0
L00022171,0
L00022172,1
L00022173,0
L00022174,0
L00022175,0
L00022176,0
L00022177,0
L00022178,0
L00022179,1
L00022180,0
L00022181,0
L00022182,0
L00022183,0
L00022184,0
L00022185,0
L00022186,0
L00022187,0
L00022188,0
L00022189,1
L00022190,0
L00022191,1
L00022192,1
L00022193,0
L00022194,0
L00022195,0
L00022196,0
L00022197,0
L00022198,0
L00022199,0
L00022200,0
L00022201,1
L00022202,1
L00022203,0
L00022204,0
L00022205,0
L00022206,0
L00022207,0
L00022208,1
L00022209,0
L00022210,0
L00022211,0
L00022212,0
L00022213,0
L00022214,0
L00022215,1
L00022216,0
L00022217,0
L00022218,1
L00022219,0
L00022220,0
L00022221,0
L00022222,0
L00022223,1
L00022224,0
L00022225,0
L00022226,0
L00022227,0
L00022228,0
L00022229,0
L00022230,0
L00022231,0
L00022232,0
L00022233,0
L00022234,0
L00022235,0
L00022236,0
L00022237,0
L00022238,0
L00022239,0
L00022240,0
L00022241,0
L00022242,0
L00022243,0
L00022244,0
L00022245,0
L00022246,0
L00022247,0
L00022248,0
L00022249,0
L00022250,0
L00022251,0
L00022252,1
L00022253,0
L00022254,0
L00022255,0
L00022256,0
L00022257,0
L00022258,0
L00022259,0
L00022260,1
L00022261,1
L00022262,0
L00022263,0
L00022264,0
L00022265,1
L00022266,0
L00022267,0
L00022268,0
L00022269,0
L00022270,0
L00022271,0
L00022272,0
L00022273,0
L00022274,0
L00022275,0
L00022276,0
L00022277,0
L00022278,0
L00022279,1
L00022280,0
L00022281,1
L00022282,0
L00022283,0
L00022284,0
L00022285,0
L00022286,0
L00022287,0
L00022288,0
L00022289,0
L00022290,0
L00022291,1
L00022292,0
L00022293,0
L00022294,0
L00022295,1
L00022296,0
L00022297,1
L00022298,1
L00022299,0
L00022300,0
L00022301,0
L00022302,1
L00022303,0
L00022304,0
L00022305,0
L00022306,0
L00022307,0
L00022308,0
L00022309,0
L00022310,1
L00022311,0
L00022312,0
L00022313,0
L00022314,0
L00022315,0
L00022316,1
L00022317,0
L00022318,0
L00022319,0
L00022320,0
L00022321,0
L00022322,0
L00022323,0
L00022324,1
L00022325,0
L00022326,0
L00022327,0
L00022328,0
L00022329,0
L00022330,0
L00022331,0
L00022332,1
L00022333,0
L00022334,0
L00022335,0
L00022336,0
L00022337,0
L00022338,0
L00022339,0
L00022340,0
L00022341,0
L00022342,0
L00022343,0
L00022344,0
L00022345,0
L00022346,0
L00022347,0
L00022348,0
L00022349,0
L00022350,0
L00022351,0
L00022352,1
L00022353,0
L00022354,0
L00022355,0
L00022356,0
L00022357,0
L00022358,1
L00022359,0
L00022360,0
L00022361,1
L00022362,0
L00022363,0
L00022364,0
L00022365,0
L00022366,0
L00022367,0
L00022368,0
L00022369,0
L00022370,0
L00022371,0
L00022372,0
L00022373,0
L00022374,1
L00022375,0
L00022376,0
L00022377,1
L00022378,0
L00022379,0
L00022380,0
L00022381,0
L00022382,0
L00022383,0
L00022384,0
L00022385,0
L00022386,0
L00022387,1
L00022388,0
L00022389,0
L00022390,0
L00022391,0
L00022392,0
L00022393,0
L00022394,0
L00022395,1
L00022396,1
L00022397,1
L00022398,1
L00022399,0
L00022400,0
L00022401,0
L00022402,0
L00022403,0
L00022404,0
L00022405,0
L00022406,1
L00022407,1
L00022408,1
L00022409,0
L00022410,0
L00022411,0
L00022412,0
L00022413,0
L00022414,0
L00022415,0
L00022416,0
L00022417,0
L00022418,1
L00022419,0
L00022420,0
L00022421,0
L00022422,0
L00022423,1
